x,y,z
916.0,368.0,1274.5294117647059
917.0,369.0,1274.5294117647059
918.0,370.0,1274.5294117647059
919.0,371.0,1274.5294117647059
920.0,372.0,1274.5294117647059
921.0,373.0,1274.1529411764707
922.0,374.0,1274.5294117647059
923.0,375.0,1274.5294117647059
924.0,376.0,1274.1529411764707
925.0,377.0,1274.1529411764707
926.0,378.0,1274.1529411764707
927.0,379.0,1274.1529411764707
928.0,380.0,1274.5294117647059
929.0,381.0,1274.5294117647059
930.0,382.0,1274.5294117647059
931.0,383.0,1274.5294117647059
932.0,384.0,1274.5294117647059
933.0,385.0,1274.5294117647059
934.0,386.0,1274.1529411764707
935.0,387.0,1274.1529411764707
936.0,388.0,1274.1529411764707
937.0,389.0,1274.1529411764707
938.0,390.0,1274.1529411764707
939.0,391.0,1274.5294117647059
940.0,392.0,1274.5294117647059
941.0,393.0,1274.5294117647059
942.0,394.0,1274.5294117647059
943.0,395.0,1274.5294117647059
944.0,396.0,1274.5294117647059
945.0,397.0,1274.5294117647059
946.0,398.0,1274.5294117647059
947.0,399.0,1274.5294117647059
948.0,400.0,1274.5294117647059
949.0,401.0,1274.5294117647059
950.0,402.0,1274.5294117647059
951.0,403.0,1274.5294117647059
952.0,404.0,1274.5294117647059
953.0,405.0,1274.5294117647059
954.0,406.0,1274.5294117647059
955.0,407.0,1274.5294117647059
956.0,408.0,1274.5294117647059
957.0,409.0,1274.5294117647059
958.0,410.0,1274.5294117647059
959.0,411.0,1274.1529411764707
959.0,412.0,1274.1529411764707
959.0,413.0,1274.1529411764707
958.0,414.0,1274.1529411764707
958.0,415.0,1274.1529411764707
959.0,416.0,1274.1529411764707
960.0,417.0,1274.1529411764707
961.0,418.0,1274.1529411764707
962.0,419.0,1274.1529411764707
963.0,420.0,1274.1529411764707
964.0,421.0,1274.1529411764707
965.0,422.0,1274.1529411764707
966.0,423.0,1274.1529411764707
967.0,424.0,1274.1529411764707
968.0,425.0,1274.1529411764707
969.0,426.0,1274.1529411764707
970.0,427.0,1274.1529411764707
971.0,428.0,1274.1529411764707
972.0,429.0,1274.1529411764707
973.0,430.0,1274.1529411764707
974.0,431.0,1274.1529411764707
975.0,432.0,1273.7764705882353
974.0,433.0,1274.1529411764707
974.0,434.0,1274.1529411764707
975.0,435.0,1273.7764705882353
976.0,436.0,1273.7764705882353
977.0,437.0,1273.7764705882353
978.0,438.0,1273.7764705882353
979.0,439.0,1273.7764705882353
980.0,440.0,1273.7764705882353
981.0,441.0,1273.7764705882353
982.0,442.0,1273.7764705882353
983.0,443.0,1273.7764705882353
984.0,444.0,1273.7764705882353
985.0,445.0,1273.7764705882353
986.0,446.0,1273.7764705882353
987.0,447.0,1273.7764705882353
988.0,448.0,1273.7764705882353
989.0,449.0,1273.7764705882353
990.0,450.0,1273.7764705882353
991.0,451.0,1273.7764705882353
992.0,452.0,1273.7764705882353
992.0,453.0,1273.7764705882353
992.0,454.0,1273.7764705882353
993.0,455.0,1273.7764705882353
994.0,456.0,1273.7764705882353
994.0,457.0,1273.7764705882353
993.0,458.0,1274.1529411764707
992.0,459.0,1274.1529411764707
991.0,460.0,1274.1529411764707
990.0,461.0,1274.1529411764707
989.0,462.0,1274.1529411764707
988.0,463.0,1274.1529411764707
987.0,464.0,1274.1529411764707
986.0,465.0,1274.1529411764707
986.0,466.0,1274.1529411764707
986.0,467.0,1274.1529411764707
986.0,468.0,1274.1529411764707
987.0,469.0,1274.1529411764707
988.0,470.0,1274.1529411764707
989.0,471.0,1274.1529411764707
989.0,472.0,1274.1529411764707
990.0,473.0,1274.1529411764707
991.0,474.0,1274.1529411764707
992.0,475.0,1274.1529411764707
993.0,476.0,1274.1529411764707
994.0,477.0,1274.1529411764707
993.0,478.0,1274.1529411764707
993.0,479.0,1274.1529411764707
994.0,480.0,1274.1529411764707
993.0,481.0,1274.5294117647059
992.0,482.0,1274.5294117647059
991.0,483.0,1274.5294117647059
990.0,484.0,1274.5294117647059
989.0,485.0,1274.5294117647059
989.0,486.0,1274.5294117647059
989.0,487.0,1274.5294117647059
990.0,488.0,1274.5294117647059
991.0,489.0,1274.5294117647059
991.0,490.0,1274.5294117647059
991.0,491.0,1274.5294117647059
991.0,492.0,1274.5294117647059
991.0,493.0,1274.5294117647059
991.0,494.0,1274.5294117647059
990.0,495.0,1274.9058823529413
989.0,496.0,1274.9058823529413
988.0,497.0,1274.9058823529413
988.0,498.0,1274.9058823529413
989.0,499.0,1274.9058823529413
989.0,500.0,1274.9058823529413
990.0,501.0,1274.9058823529413
991.0,502.0,1274.9058823529413
992.0,503.0,1274.9058823529413
993.0,504.0,1274.9058823529413
994.0,505.0,1274.9058823529413
993.0,506.0,1275.2823529411764
992.0,507.0,1275.2823529411764
991.0,508.0,1275.2823529411764
990.0,509.0,1275.2823529411764
989.0,510.0,1275.2823529411764
990.0,511.0,1275.2823529411764
991.0,512.0,1275.2823529411764
991.0,513.0,1275.6588235294118
992.0,514.0,1275.6588235294118
993.0,515.0,1275.6588235294118
994.0,516.0,1275.6588235294118
993.0,517.0,1276.035294117647
994.0,518.0,1276.035294117647
993.0,519.0,1276.4117647058824
992.0,520.0,1276.4117647058824
991.0,521.0,1276.4117647058824
990.0,522.0,1276.7882352941176
991.0,523.0,1276.7882352941176
992.0,524.0,1276.7882352941176
993.0,525.0,1276.7882352941176
994.0,526.0,1276.7882352941176
994.0,527.0,1276.7882352941176
993.0,528.0,1277.164705882353
992.0,529.0,1277.164705882353
993.0,530.0,1277.164705882353
994.0,531.0,1277.164705882353
993.0,532.0,1277.5411764705882
992.0,533.0,1277.5411764705882
992.0,534.0,1277.5411764705882
993.0,535.0,1277.5411764705882
994.0,536.0,1277.5411764705882
993.0,537.0,1277.9176470588236
992.0,538.0,1277.9176470588236
991.0,539.0,1277.9176470588236
990.0,540.0,1277.9176470588236
990.0,541.0,1277.9176470588236
991.0,542.0,1277.9176470588236
992.0,543.0,1277.9176470588236
991.0,544.0,1278.2941176470588
990.0,545.0,1278.2941176470588
991.0,546.0,1278.2941176470588
992.0,547.0,1278.2941176470588
993.0,548.0,1278.2941176470588
994.0,549.0,1278.2941176470588
993.0,550.0,1278.6705882352942
992.0,551.0,1278.6705882352942
991.0,552.0,1278.6705882352942
990.0,553.0,1278.6705882352942
991.0,554.0,1278.6705882352942
992.0,555.0,1278.6705882352942
993.0,556.0,1278.6705882352942
994.0,557.0,1278.6705882352942
993.0,558.0,1279.0470588235294
992.0,559.0,1279.0470588235294
991.0,560.0,1279.0470588235294
990.0,561.0,1279.0470588235294
990.0,562.0,1279.0470588235294
990.0,563.0,1279.0470588235294
991.0,564.0,1279.0470588235294
992.0,565.0,1279.0470588235294
993.0,566.0,1279.0470588235294
993.0,567.0,1279.0470588235294
994.0,568.0,1279.0470588235294
994.0,569.0,1279.0470588235294
993.0,570.0,1279.4235294117648
992.0,571.0,1279.4235294117648
991.0,572.0,1279.4235294117648
991.0,573.0,1279.4235294117648
992.0,574.0,1279.4235294117648
993.0,575.0,1279.4235294117648
992.0,576.0,1279.8
991.0,577.0,1279.8
992.0,578.0,1279.8
993.0,579.0,1279.8
993.0,580.0,1279.8
993.0,581.0,1279.8
993.0,582.0,1279.8
993.0,583.0,1279.8
994.0,584.0,1279.8
994.0,585.0,1279.8
993.0,586.0,1280.1764705882354
992.0,587.0,1280.1764705882354
991.0,588.0,1280.1764705882354
990.0,589.0,1280.1764705882354
991.0,590.0,1280.1764705882354
990.0,591.0,1280.5529411764705
990.0,592.0,1280.5529411764705
991.0,593.0,1280.5529411764705
992.0,594.0,1280.5529411764705
993.0,595.0,1280.5529411764705
992.0,596.0,1280.929411764706
991.0,597.0,1280.929411764706
990.0,598.0,1280.929411764706
989.0,599.0,1280.929411764706
989.0,600.0,1280.929411764706
990.0,601.0,1280.929411764706
991.0,602.0,1280.929411764706
992.0,603.0,1280.929411764706
993.0,604.0,1280.929411764706
994.0,605.0,1280.929411764706
994.0,606.0,1280.929411764706
994.0,607.0,1280.929411764706
993.0,608.0,1281.3058823529411
992.0,609.0,1281.3058823529411
991.0,610.0,1281.3058823529411
990.0,611.0,1281.3058823529411
991.0,612.0,1281.3058823529411
992.0,613.0,1281.3058823529411
993.0,614.0,1281.3058823529411
994.0,615.0,1281.3058823529411
994.0,616.0,1281.3058823529411
993.0,617.0,1281.6823529411765
992.0,618.0,1281.6823529411765
991.0,619.0,1281.6823529411765
990.0,620.0,1281.6823529411765
989.0,621.0,1281.6823529411765
988.0,622.0,1281.6823529411765
987.0,623.0,1281.6823529411765
987.0,624.0,1281.6823529411765
988.0,625.0,1281.6823529411765
989.0,626.0,1281.6823529411765
990.0,627.0,1281.6823529411765
990.0,628.0,1281.6823529411765
991.0,629.0,1281.6823529411765
990.0,630.0,1282.0588235294117
989.0,631.0,1282.0588235294117
988.0,632.0,1282.0588235294117
988.0,633.0,1282.0588235294117
989.0,634.0,1282.0588235294117
990.0,635.0,1282.0588235294117
991.0,636.0,1282.0588235294117
992.0,637.0,1282.0588235294117
993.0,638.0,1282.0588235294117
994.0,639.0,1282.0588235294117
993.0,640.0,1282.4352941176471
992.0,641.0,1282.4352941176471
991.0,642.0,1282.4352941176471
990.0,643.0,1282.4352941176471
991.0,644.0,1282.4352941176471
992.0,645.0,1282.4352941176471
993.0,646.0,1282.4352941176471
994.0,647.0,1282.4352941176471
993.0,648.0,1282.8117647058823
992.0,649.0,1282.8117647058823
991.0,650.0,1282.8117647058823
990.0,651.0,1282.8117647058823
989.0,652.0,1282.8117647058823
988.0,653.0,1282.8117647058823
987.0,654.0,1282.8117647058823
986.0,655.0,1282.8117647058823
986.0,656.0,1282.8117647058823
987.0,657.0,1282.8117647058823
988.0,658.0,1282.8117647058823
988.0,659.0,1282.8117647058823
988.0,660.0,1282.8117647058823
989.0,661.0,1282.8117647058823
990.0,662.0,1282.8117647058823
991.0,663.0,1282.8117647058823
992.0,664.0,1282.8117647058823
993.0,665.0,1282.8117647058823
994.0,666.0,1282.8117647058823
994.0,667.0,1282.8117647058823
993.0,668.0,1283.1882352941177
992.0,669.0,1283.1882352941177
991.0,670.0,1283.1882352941177
990.0,671.0,1283.1882352941177
989.0,672.0,1283.1882352941177
988.0,673.0,1283.1882352941177
988.0,674.0,1283.1882352941177
988.0,675.0,1283.1882352941177
989.0,676.0,1283.1882352941177
989.0,677.0,1283.1882352941177
989.0,678.0,1283.1882352941177
990.0,679.0,1283.1882352941177
991.0,680.0,1283.1882352941177
992.0,681.0,1283.1882352941177
992.0,682.0,1283.1882352941177
993.0,683.0,1283.1882352941177
992.0,684.0,1283.5647058823529
991.0,685.0,1283.5647058823529
990.0,686.0,1283.5647058823529
989.0,687.0,1283.5647058823529
988.0,688.0,1283.5647058823529
987.0,689.0,1283.5647058823529
986.0,690.0,1283.5647058823529
986.0,691.0,1283.5647058823529
987.0,692.0,1283.5647058823529
988.0,693.0,1283.5647058823529
989.0,694.0,1283.5647058823529
990.0,695.0,1283.5647058823529
990.0,696.0,1283.5647058823529
990.0,697.0,1283.5647058823529
991.0,698.0,1283.5647058823529
992.0,699.0,1283.5647058823529
992.0,700.0,1283.5647058823529
992.0,701.0,1283.5647058823529
992.0,702.0,1283.5647058823529
993.0,703.0,1283.5647058823529
993.0,704.0,1283.5647058823529
993.0,705.0,1283.5647058823529
994.0,706.0,1283.5647058823529
994.0,707.0,1283.5647058823529
994.0,708.0,1283.5647058823529
994.0,709.0,1283.5647058823529
993.0,710.0,1283.9411764705883
992.0,711.0,1283.9411764705883
991.0,712.0,1283.9411764705883
990.0,713.0,1283.9411764705883
989.0,714.0,1283.9411764705883
988.0,715.0,1283.9411764705883
987.0,716.0,1283.9411764705883
986.0,717.0,1283.9411764705883
986.0,718.0,1283.9411764705883
986.0,719.0,1283.9411764705883
986.0,720.0,1283.9411764705883
987.0,721.0,1283.9411764705883
986.0,722.0,1283.9411764705883
986.0,723.0,1283.9411764705883
987.0,724.0,1283.9411764705883
986.0,725.0,1283.9411764705883
986.0,726.0,1283.9411764705883
987.0,727.0,1283.9411764705883
988.0,728.0,1283.9411764705883
989.0,729.0,1283.9411764705883
990.0,730.0,1283.9411764705883
989.0,731.0,1283.9411764705883
990.0,732.0,1283.9411764705883
991.0,733.0,1283.9411764705883
992.0,734.0,1283.9411764705883
993.0,735.0,1283.9411764705883
993.0,736.0,1283.9411764705883
992.0,737.0,1283.9411764705883
993.0,738.0,1283.9411764705883
992.0,739.0,1283.9411764705883
991.0,740.0,1283.9411764705883
990.0,741.0,1283.9411764705883
990.0,742.0,1283.9411764705883
990.0,743.0,1283.9411764705883
990.0,744.0,1283.9411764705883
991.0,745.0,1283.9411764705883
992.0,746.0,1283.9411764705883
991.0,747.0,1283.9411764705883
990.0,748.0,1283.9411764705883
990.0,749.0,1283.9411764705883
990.0,750.0,1283.9411764705883
990.0,751.0,1283.9411764705883
990.0,752.0,1283.9411764705883
989.0,753.0,1283.9411764705883
989.0,754.0,1283.9411764705883
990.0,755.0,1283.9411764705883
989.0,756.0,1283.9411764705883
989.0,757.0,1283.9411764705883
989.0,758.0,1283.9411764705883
988.0,759.0,1283.9411764705883
987.0,760.0,1283.9411764705883
988.0,761.0,1283.9411764705883
987.0,762.0,1283.9411764705883
986.0,763.0,1283.9411764705883
987.0,764.0,1283.9411764705883
988.0,765.0,1283.9411764705883
988.0,766.0,1283.9411764705883
988.0,767.0,1283.9411764705883
987.0,768.0,1283.9411764705883
987.0,769.0,1283.9411764705883
987.0,770.0,1283.9411764705883
987.0,771.0,1283.9411764705883
988.0,772.0,1283.9411764705883
988.0,773.0,1283.9411764705883
988.0,774.0,1283.9411764705883
989.0,775.0,1283.9411764705883
990.0,776.0,1283.9411764705883
991.0,777.0,1283.9411764705883
992.0,778.0,1283.9411764705883
993.0,779.0,1283.9411764705883
994.0,780.0,1283.5647058823529
994.0,781.0,1283.5647058823529
994.0,782.0,1283.5647058823529
994.0,783.0,1283.5647058823529
993.0,784.0,1283.5647058823529
993.0,785.0,1283.5647058823529
993.0,786.0,1283.5647058823529
993.0,787.0,1283.5647058823529
992.0,788.0,1283.5647058823529
992.0,789.0,1283.5647058823529
991.0,790.0,1283.5647058823529
991.0,791.0,1283.5647058823529
991.0,792.0,1283.5647058823529
991.0,793.0,1283.5647058823529
991.0,794.0,1283.5647058823529
991.0,795.0,1283.5647058823529
990.0,796.0,1283.5647058823529
990.0,797.0,1283.5647058823529
991.0,798.0,1283.5647058823529
990.0,799.0,1283.5647058823529
990.0,800.0,1283.5647058823529
991.0,801.0,1283.5647058823529
991.0,802.0,1283.5647058823529
990.0,803.0,1283.5647058823529
991.0,804.0,1283.5647058823529
991.0,805.0,1283.5647058823529
990.0,806.0,1283.5647058823529
989.0,807.0,1283.5647058823529
989.0,808.0,1283.5647058823529
989.0,809.0,1283.5647058823529
989.0,810.0,1283.5647058823529
989.0,811.0,1283.5647058823529
989.0,812.0,1283.5647058823529
988.0,813.0,1283.5647058823529
988.0,814.0,1283.5647058823529
988.0,815.0,1283.5647058823529
988.0,816.0,1283.5647058823529
988.0,817.0,1283.5647058823529
988.0,818.0,1283.5647058823529
988.0,819.0,1283.5647058823529
987.0,820.0,1283.5647058823529
988.0,821.0,1283.5647058823529
987.0,822.0,1283.5647058823529
987.0,823.0,1283.5647058823529
987.0,824.0,1283.5647058823529
987.0,825.0,1283.5647058823529
987.0,826.0,1283.5647058823529
988.0,827.0,1283.5647058823529
989.0,828.0,1283.5647058823529
990.0,829.0,1283.5647058823529
991.0,830.0,1283.5647058823529
992.0,831.0,1283.5647058823529
993.0,832.0,1283.5647058823529
994.0,833.0,1283.1882352941177
994.0,834.0,1283.1882352941177
994.0,835.0,1283.1882352941177
994.0,836.0,1283.1882352941177
994.0,837.0,1283.1882352941177
994.0,838.0,1283.1882352941177
993.0,839.0,1283.1882352941177
992.0,840.0,1283.1882352941177
992.0,841.0,1283.1882352941177
992.0,842.0,1283.1882352941177
992.0,843.0,1283.1882352941177
991.0,844.0,1283.1882352941177
991.0,845.0,1283.1882352941177
990.0,846.0,1283.1882352941177
990.0,847.0,1283.1882352941177
991.0,848.0,1283.1882352941177
991.0,849.0,1283.1882352941177
990.0,850.0,1283.1882352941177
989.0,851.0,1283.1882352941177
988.0,852.0,1283.1882352941177
987.0,853.0,1283.1882352941177
987.0,854.0,1283.1882352941177
988.0,855.0,1283.1882352941177
989.0,856.0,1283.1882352941177
990.0,857.0,1283.1882352941177
991.0,858.0,1283.1882352941177
992.0,859.0,1283.1882352941177
993.0,860.0,1283.1882352941177
994.0,861.0,1282.8117647058823
993.0,862.0,1282.8117647058823
993.0,863.0,1282.8117647058823
992.0,864.0,1282.8117647058823
992.0,865.0,1282.8117647058823
992.0,866.0,1282.8117647058823
992.0,867.0,1282.8117647058823
991.0,868.0,1282.8117647058823
991.0,869.0,1282.8117647058823
991.0,870.0,1282.8117647058823
990.0,871.0,1282.8117647058823
989.0,872.0,1282.8117647058823
989.0,873.0,1282.8117647058823
989.0,874.0,1282.8117647058823
989.0,875.0,1282.8117647058823
990.0,876.0,1282.8117647058823
991.0,877.0,1282.8117647058823
992.0,878.0,1282.8117647058823
993.0,879.0,1282.8117647058823
994.0,880.0,1282.4352941176471
994.0,881.0,1282.4352941176471
994.0,882.0,1282.4352941176471
994.0,883.0,1282.4352941176471
994.0,884.0,1282.4352941176471
994.0,885.0,1282.4352941176471
993.0,886.0,1282.4352941176471
992.0,887.0,1282.4352941176471
992.0,888.0,1282.4352941176471
992.0,889.0,1282.4352941176471
992.0,890.0,1282.4352941176471
992.0,891.0,1282.4352941176471
991.0,892.0,1282.4352941176471
990.0,893.0,1282.4352941176471
989.0,894.0,1282.4352941176471
988.0,895.0,1282.4352941176471
988.0,896.0,1282.4352941176471
987.0,897.0,1282.4352941176471
988.0,898.0,1282.4352941176471
989.0,899.0,1282.4352941176471
990.0,900.0,1282.4352941176471
991.0,901.0,1282.4352941176471
992.0,902.0,1282.4352941176471
993.0,903.0,1282.4352941176471
994.0,904.0,1282.0588235294117
994.0,905.0,1282.0588235294117
993.0,906.0,1282.0588235294117
992.0,907.0,1282.0588235294117
992.0,908.0,1282.0588235294117
992.0,909.0,1282.0588235294117
991.0,910.0,1282.0588235294117
991.0,911.0,1282.0588235294117
990.0,912.0,1282.0588235294117
990.0,913.0,1282.0588235294117
990.0,914.0,1282.0588235294117
990.0,915.0,1282.0588235294117
989.0,916.0,1282.0588235294117
988.0,917.0,1282.0588235294117
989.0,918.0,1282.0588235294117
990.0,919.0,1282.0588235294117
991.0,920.0,1282.0588235294117
992.0,921.0,1282.0588235294117
993.0,922.0,1282.0588235294117
994.0,923.0,1281.6823529411765
993.0,924.0,1281.6823529411765
992.0,925.0,1281.6823529411765
992.0,926.0,1281.6823529411765
992.0,927.0,1281.6823529411765
992.0,928.0,1281.6823529411765
991.0,929.0,1281.6823529411765
991.0,930.0,1281.6823529411765
990.0,931.0,1281.6823529411765
990.0,932.0,1281.6823529411765
989.0,933.0,1281.6823529411765
988.0,934.0,1281.6823529411765
987.0,935.0,1281.6823529411765
986.0,936.0,1281.6823529411765
986.0,937.0,1281.6823529411765
986.0,938.0,1281.6823529411765
986.0,939.0,1281.6823529411765
986.0,940.0,1281.6823529411765
986.0,941.0,1281.6823529411765
985.0,942.0,1281.6823529411765
986.0,943.0,1281.6823529411765
985.0,944.0,1282.0588235294117
984.0,945.0,1282.0588235294117
983.0,946.0,1282.0588235294117
982.0,947.0,1282.0588235294117
981.0,948.0,1282.0588235294117
980.0,949.0,1282.0588235294117
979.0,950.0,1282.0588235294117
978.0,951.0,1282.0588235294117
977.0,952.0,1282.0588235294117
976.0,953.0,1282.0588235294117
975.0,954.0,1282.0588235294117
974.0,955.0,1282.0588235294117
973.0,956.0,1282.0588235294117
972.0,957.0,1282.0588235294117
971.0,958.0,1282.0588235294117
970.0,959.0,1282.0588235294117
969.0,960.0,1282.0588235294117
968.0,961.0,1282.0588235294117
967.0,962.0,1282.0588235294117
966.0,963.0,1282.0588235294117
965.0,964.0,1282.4352941176471
964.0,965.0,1282.0588235294117
963.0,966.0,1282.4352941176471
962.0,967.0,1282.4352941176471
961.0,968.0,1282.4352941176471
960.0,969.0,1282.4352941176471
959.0,970.0,1282.4352941176471
958.0,971.0,1282.4352941176471
957.0,972.0,1282.4352941176471
956.0,973.0,1282.4352941176471
955.0,974.0,1282.4352941176471
954.0,975.0,1282.4352941176471
953.0,976.0,1282.4352941176471
952.0,977.0,1282.4352941176471
951.0,978.0,1282.4352941176471
950.0,979.0,1282.4352941176471
949.0,980.0,1282.8117647058823
948.0,981.0,1282.8117647058823
947.0,982.0,1282.8117647058823
946.0,983.0,1282.8117647058823
945.0,984.0,1282.8117647058823
944.0,985.0,1282.8117647058823
943.0,986.0,1282.8117647058823
942.0,987.0,1282.8117647058823
941.0,988.0,1282.8117647058823
940.0,989.0,1282.8117647058823
939.0,990.0,1282.8117647058823
